sub cond rt
211 1 0.793815
211 1 0.8061
211 1 0.819182
211 1 0.688452
211 2 0.970149
211 2 0.991129
211 1 0.734421
211 1 0.707645
211 1 1.478033
211 2 0.786452
211 1 0.990242
211 2 0.754516
211 1 0.704109
211 2 1.01565
211 1 0.69136
211 2 0.883547
211 1 0.738835
211 2 0.808709
211 2 0.746556
211 1 0.872759
211 2 0.632721
211 1 0.595569
211 1 0.695717
211 2 0.804829
211 1 0.621295
211 2 0.744164
211 2 0.790421
211 2 0.857383
211 2 0.794898
211 1 0.663134
211 1 0.848708
211 2 0.738991
211 2 0.719366
211 1 0.671075
211 1 0.637094
211 1 0.663278
211 2 0.72388
211 2 0.650726
211 2 0.788256
211 1 0.77648
211 1 0.853449
211 1 0.74204
211 1 0.74021
211 1 0.650463
211 2 0.740031
211 2 0.722302
211 1 0.5966
211 2 0.850646
211 2 0.868258
211 1 0.66336
211 1 0.696895
211 1 0.833073
211 2 0.627058
211 1 0.685897
211 2 0.70211
211 1 0.813639
211 2 0.624977
211 2 0.443831
211 1 0.764923
211 1 0.698485
211 1 1.141831
211 1 0.7802
211 1 0.821079
211 1 0.735965
211 2 0.77442
211 2 0.795419
211 2 0.759577
211 1 1.04431
211 2 0.783534
211 1 0.807699
211 2 0.730958
211 1 0.640846
211 2 0.631938
211 2 0.68276
211 2 0.723657
211 2 0.666729
211 1 0.772213
211 2 0.808136
211 2 0.883724
211 1 0.780043
211 1 0.753125
211 2 1.014738
211 2 0.736288
211 1 0.812068
211 2 0.83163
211 2 0.74659
211 1 0.816825
211 1 0.780342
211 1 0.757178
211 2 0.690744
211 2 0.91832
211 1 0.869383
211 1 0.74233
211 1 0.762614
211 1 0.592095
211 2 0.835331
211 2 0.746895
211 2 0.969114
211 1 0.710091
211 1 0.773652
211 1 0.665505
211 2 0.707061
211 2 0.82548
211 1 0.756434
211 2 0.954006
211 2 0.767677
211 1 0.663804
211 1 0.592204
211 1 0.682134
211 2 0.792871
211 1 0.749115
211 2 0.744976
211 2 0.76476
211 2 0.778287
211 1 0.855195
211 1 0.803055
211 1 0.814592
211 1 0.74621
211 1 0.782001
211 1 0.722814
211 2 0.848816
211 2 0.787047
211 2 0.807312
211 2 0.769125
211 2 0.846816
211 1 0.745057
211 2 1.074748
211 2 0.811809
211 2 0.840947
211 2 0.683114
211 2 0.723995
211 1 0.783845
211 1 0.827355
211 1 0.853168
211 2 0.85475
211 1 0.748895
211 1 0.770103
211 2 0.86301
212 2 0.606608
212 1 0.4363
212 1 0.544708
212 1 0.445895
212 1 0.424043
212 1 0.509045
212 1 0.563672
212 1 0.507775
212 2 0.555275
212 1 0.520871
212 2 0.543697
212 2 0.541913
212 2 0.744974
212 2 0.527271
212 2 0.494138
212 1 0.43743
212 1 0.422741
212 1 0.487808
212 2 0.671992
212 2 0.542422
212 2 0.572674
212 1 0.481538
212 1 0.562385
212 2 0.527932
212 1 0.462784
212 1 0.464131
212 1 0.505633
212 2 0.579341
212 2 0.585024
212 1 0.525202
212 2 0.531103
212 1 0.493651
212 2 0.450018
212 2 0.460187
212 2 0.581636
212 1 0.626554
212 1 0.468468
212 1 0.509313
212 2 0.532787
212 2 0.467683
212 2 0.49468
212 2 0.548327
212 2 0.546523
212 2 0.486292
212 1 0.430473
212 1 0.441311
212 1 0.65146
212 1 0.626275
212 1 0.467765
212 2 0.706158
212 2 0.568717
212 1 0.420448
212 1 0.471313
212 2 0.592191
212 1 0.476381
212 2 0.711583
212 1 0.455359
212 2 0.600869
212 1 0.524381
212 2 0.539299
212 1 0.441459
212 2 0.650605
212 1 0.756209
212 2 0.64999
212 2 0.59625
212 2 0.522643
212 1 0.593506
212 2 0.476731
212 1 0.413532
212 1 0.409035
212 2 0.600674
212 1 0.471027
212 2 0.583885
212 2 0.548054
212 2 0.501525
212 2 0.48506
212 1 0.748762
212 1 0.611032
212 2 0.64663
212 2 0.600854
212 1 0.616173
212 1 0.463284
212 1 0.536761
212 2 0.561533
212 2 0.855112
212 2 0.480782
212 1 0.4656
212 1 0.47507
212 1 0.539946
212 1 0.642148
212 1 0.524352
212 2 0.482249
212 2 0.459057
212 1 0.471361
212 2 0.796336
212 2 0.616618
212 1 0.570691
212 1 0.607639
212 1 0.659196
212 2 0.683779
212 1 0.596042
212 2 0.664227
212 1 0.889841
212 2 0.606584
212 2 0.69815
212 1 0.497402
212 1 0.537569
212 1 0.591758
212 1 0.548153
212 1 0.514384
212 1 0.462789
212 2 0.555108
212 2 0.792705
212 2 0.668973
212 1 0.7019
212 2 0.701501
212 1 0.628717
212 2 0.748135
212 1 0.490458
212 2 0.71461
212 2 0.634129
212 2 0.508347
212 2 0.528748
212 1 1.031647
212 2 0.562673
212 2 0.624225
212 1 0.539127
212 1 0.481815
212 2 0.65871
212 2 0.527795
212 1 0.516837
212 2 0.756402
212 2 0.513013
212 1 0.568534
212 1 0.51742
212 1 0.560498
212 2 0.598004
212 2 0.577464
212 2 0.618942
212 1 0.590284
212 1 0.490538
212 1 0.465414
212 1 0.458996
212 2 0.492382
212 2 0.595826
212 2 0.432089
212 1 0.697938
212 1 0.442195
212 1 0.508395
212 2 0.595857
212 1 0.744054
212 2 0.638374
212 1 0.568586
212 2 0.573496
212 2 0.82635
212 1 0.956563
212 1 0.548473
212 1 0.531764
212 2 0.730508
212 1 0.553482
212 2 0.641811
212 2 0.614293
212 2 0.545821
212 1 0.472058
212 1 0.495836
212 2 0.560071
212 1 0.573602
212 1 0.530453
212 1 0.473357
212 1 0.437634
212 1 0.535726
212 2 0.574026
212 2 0.505864
212 2 0.505376
212 2 0.589874
212 2 0.596526
212 1 0.528696
212 2 0.615784
212 2 0.547303
212 2 0.601314
212 2 0.643893
212 2 0.44614
212 1 0.427093
212 1 0.678745
212 1 0.459152
212 2 0.540677
212 1 0.521638
212 1 0.584506
212 2 0.476685
213 2 0.899715
213 1 0.992681
213 1 0.662791
213 1 0.720388
213 1 0.639309
213 2 0.633556
213 1 0.731466
213 1 0.719462
213 1 1.078552
213 2 0.511666
213 1 1.191239
213 2 0.770692
213 2 0.759676
213 2 0.723554
213 2 0.770543
213 2 0.743488
213 1 0.485741
213 1 0.467039
213 1 0.542545
213 2 0.660701
213 2 0.612881
213 2 0.624472
213 1 0.699385
213 1 0.659625
213 2 0.741205
213 1 0.555483
213 1 0.66432
213 1 0.521823
213 2 0.66829
213 2 0.826212
213 1 0.669206
213 2 0.654113
213 1 0.761838
213 2 0.891689
213 1 0.977187
213 1 0.661296
213 2 0.858438
213 2 0.71604
213 2 0.677873
213 2 1.116572
213 2 0.676323
213 2 0.624129
213 1 0.459018
213 1 0.90856
213 1 0.716216
213 1 0.717389
213 1 0.562625
213 2 0.623404
213 1 0.84691
213 1 0.833278
213 2 0.748205
213 1 1.114539
213 2 0.458496
213 1 0.595506
213 2 1.007741
213 1 0.586462
213 2 0.646695
213 1 0.600925
213 2 0.612476
213 1 1.208035
213 2 0.953852
213 2 0.743519
213 2 0.801797
213 1 0.677421
213 2 0.66232
213 1 0.591918
213 1 0.764156
213 2 0.688992
213 1 0.718262
213 2 0.741232
213 2 0.731531
213 2 0.636099
213 2 0.550328
213 2 0.818891
213 1 0.581863
213 1 0.658768
213 2 0.900341
213 2 0.532468
213 1 0.696865
213 1 0.578023
213 1 0.614955
213 2 0.646172
213 2 0.845568
213 1 0.815908
213 1 0.771549
213 1 0.672551
213 1 0.641455
213 1 0.58771
213 2 0.703897
213 2 0.807532
213 1 0.711054
213 2 1.333777
213 1 0.756644
213 1 0.826265
213 1 0.66126
213 2 0.726824
213 1 0.733769
213 2 0.500032
213 1 0.707251
213 2 0.936848
213 2 0.839187
213 1 0.777506
213 1 0.702493
213 1 0.630097
213 1 0.62821
213 1 0.991107
213 1 0.639129
213 1 0.793385
213 2 1.103936
213 2 0.710709
213 2 0.662281
213 1 0.919914
213 2 0.710933
213 1 0.76748
213 2 0.928202
213 1 0.647207
213 2 0.641121
213 2 0.658421
213 2 0.82025
213 1 0.791247
213 2 0.675539
213 2 0.548432
213 1 1.106676
213 1 0.645005
213 2 0.68723
213 2 0.686427
213 1 0.658236
213 2 0.715831
213 2 0.667452
213 1 0.771388
213 1 0.776344
213 1 0.647536
213 2 0.681789
213 2 0.574471
213 2 0.687919
213 1 0.692048
213 1 0.524276
213 1 0.565529
213 1 0.859033
213 2 0.508683
213 2 0.489544
213 2 1.153747
213 1 0.711513
213 1 0.655075
213 1 0.815716
213 2 0.56337
213 1 1.264919
213 2 0.626726
213 1 0.733625
213 2 0.6039
213 2 0.839456
213 1 0.650377
213 1 0.549522
213 1 0.832268
213 2 0.727527
213 1 0.76547
213 2 0.809474
213 2 0.644732
213 2 0.830964
213 1 0.834006
213 1 0.699239
213 2 0.707545
213 1 0.683141
213 1 0.716046
213 1 0.587639
213 1 0.673468
213 1 0.578366
213 2 0.886248
213 2 0.646563
213 2 0.504854
213 2 0.625289
213 1 0.886211
213 2 0.641279
213 2 0.739508
213 2 0.723378
213 2 1.386348
213 2 0.598884
213 1 0.591972
213 1 0.563848
213 1 0.711309
213 2 1.366852
213 1 0.637963
213 1 0.600186
213 2 0.828441
214 2 0.56792
214 1 0.478617
214 1 0.750314
214 1 0.603868
214 1 0.623372
214 2 0.602214
214 1 1.053711
214 1 0.725425
214 2 0.868575
214 1 0.749517
214 2 1.067788
214 2 0.94777
214 2 0.666939
214 2 0.595798
214 2 0.551992
214 1 0.677438
214 1 0.528689
214 1 0.725579
214 2 0.74044
214 2 1.118496
214 2 0.741584
214 1 0.547757
214 1 1.177974
214 2 0.59099
214 1 0.475164
214 1 0.844761
214 1 0.693982
214 2 0.668384
214 2 0.640875
214 1 0.626974
214 2 0.60587
214 1 0.920813
214 2 0.641289
214 2 1.051499
214 2 0.757134
214 1 0.618712
214 1 0.516562
214 1 0.531988
214 2 0.674827
214 2 0.643734
214 2 0.78023
214 2 0.950799
214 2 0.628384
214 2 0.605461
214 1 0.625005
214 1 0.931875
214 1 0.497928
214 1 0.668502
214 1 0.623961
214 2 0.624094
214 2 0.76295
214 1 0.679421
214 1 0.520245
214 2 0.791089
214 1 0.667324
214 2 0.740997
214 1 0.570726
214 2 0.51153
214 1 0.574977
214 2 0.803836
214 1 0.838423
214 2 0.81669
214 1 0.772264
214 2 0.835411
214 2 0.613716
214 2 0.60116
214 1 0.636672
214 2 0.638851
214 1 0.560984
214 1 0.510538
214 2 1.144864
214 1 0.578367
214 2 0.567247
214 2 0.604094
214 2 0.902402
214 2 0.89403
214 2 0.686298
214 1 0.478506
214 1 0.558307
214 2 0.579791
214 2 0.790316
214 1 0.431957
214 1 0.48405
214 1 0.956207
214 2 0.587446
214 2 0.67162
214 2 0.576418
214 1 0.525316
214 1 0.643121
214 1 0.453253
214 1 0.558727
214 1 0.596247
214 2 0.536413
214 2 0.822576
214 1 0.535649
214 2 1.354373
214 2 0.800182
214 1 0.754993
214 1 0.616552
214 1 1.011076
214 2 0.574727
214 1 0.739563
214 2 0.777811
214 1 0.790683
214 2 0.530198
214 2 0.544002
214 1 0.614145
214 1 0.801673
214 1 0.709272
214 1 0.89368
214 1 0.58994
214 1 0.517951
214 1 0.740769
214 2 0.663126
214 2 0.752693
214 2 0.702253
214 1 0.981824
214 2 0.609785
214 1 0.97879
214 2 0.769203
214 1 0.542091
214 2 0.950769
214 2 0.420382
214 2 0.639156
214 2 0.629613
214 1 0.424452
214 2 0.666231
214 2 0.819765
214 1 0.758657
214 1 0.573792
214 2 0.586589
214 2 0.560969
214 1 0.758289
214 2 0.627897
214 2 0.918729
214 1 0.565704
214 1 0.475175
214 1 0.510196
214 2 0.604652
214 2 0.559828
214 2 0.790778
214 1 0.853253
214 1 0.77384
214 1 0.722503
214 1 0.704397
214 2 0.871942
214 2 0.636249
214 2 0.734416
214 1 0.571702
214 1 0.73647
214 1 0.830703
214 2 0.753631
214 1 0.97521
214 2 0.604127
214 1 0.703682
214 2 0.687259
214 2 1.110521
214 1 0.60562
214 1 0.533366
214 1 0.644654
214 2 0.581961
214 1 0.490823
214 2 0.731026
214 2 0.709569
214 2 1.02914
214 1 0.623165
214 1 0.505914
214 2 0.601384
214 1 0.940952
214 1 0.891224
214 1 0.699543
214 1 0.64328
214 1 0.732551
214 2 0.931389
214 2 0.730337
214 2 0.633186
214 2 0.798249
214 2 0.774223
214 1 0.722137
214 2 0.761732
214 2 0.959312
214 2 0.888344
214 2 0.552681
214 2 0.630179
214 1 0.648641
214 1 0.811045
214 1 0.799205
214 2 0.555431
214 1 0.64266
214 1 1.004926
214 2 0.583561
215 2 0.910607
215 1 0.85048
215 1 0.847991
215 1 0.95428
215 1 0.775941
215 2 0.820829
215 1 0.775794
215 1 1.004272
215 2 1.040054
215 1 0.858384
215 2 0.972025
215 2 0.911988
215 2 0.872568
215 2 0.937569
215 2 1.015877
215 1 0.787524
215 1 1.033557
215 1 0.964061
215 2 0.952698
215 2 0.789978
215 2 0.818308
215 1 0.789181
215 2 0.791736
215 1 0.907041
215 1 1.46168
215 1 0.887535
215 2 0.983443
215 2 0.963092
215 1 0.992741
215 2 0.924985
215 1 0.897933
215 2 0.858542
215 2 0.923137
215 2 0.794103
215 1 1.214362
215 1 0.9301
215 1 1.153113
215 2 0.88681
215 2 1.022176
215 2 0.818731
215 2 1.071214
215 2 0.879335
215 2 1.005874
215 1 1.009615
215 1 0.917198
215 1 0.820155
215 1 0.854467
215 1 0.665402
215 2 0.557168
215 1 0.841547
215 1 0.94783
215 2 1.034172
215 1 1.028464
215 2 0.841306
215 1 1.700476
215 2 0.876389
215 1 0.805356
215 2 0.847934
215 1 0.882238
215 2 0.931164
215 1 0.938131
215 2 0.842093
215 2 1.25239
215 2 0.923427
215 1 0.970409
215 2 1.295416
215 1 0.983856
215 1 0.892164
215 2 0.94276
215 1 0.882109
215 2 0.907064
215 2 0.922708
215 2 1.045604
215 2 0.927933
215 2 1.006913
215 1 0.898585
215 1 0.954878
215 2 0.82451
215 2 1.009645
215 1 1.06324
215 1 0.791195
215 1 0.907506
215 2 0.896472
215 2 0.856733
215 2 0.858335
215 1 1.323945
215 1 1.083117
215 1 0.94712
215 1 1.017438
215 1 0.860475
215 2 0.830056
215 2 0.753002
215 1 1.070213
215 2 1.147185
215 2 0.849523
215 1 0.701904
215 1 0.836511
215 1 0.846736
215 2 0.729065
215 1 0.895926
215 2 0.864211
215 1 0.945866
215 2 1.02588
215 2 0.900882
215 1 0.900532
215 1 0.844144
215 1 0.774382
215 1 0.982646
215 1 1.003687
215 1 0.891007
215 1 0.851309
215 2 0.875911
215 2 0.971845
215 2 0.896799
215 1 0.865132
215 2 0.922713
215 1 1.271955
215 2 0.914387
215 1 1.002018
215 2 1.007963
215 2 1.019618
215 2 0.941658
215 1 0.94592
215 2 1.096239
215 2 0.912587
215 1 0.96023
215 1 1.010533
215 2 1.03822
215 2 0.958206
215 1 1.167237
215 2 0.900271
215 2 0.899928
215 1 0.996165
215 1 0.89655
215 1 0.68515
215 2 1.013425
215 2 0.948789
215 2 1.044066
215 1 0.980023
215 1 0.873021
215 1 1.090725
215 1 1.650172
215 2 1.484008
215 2 1.017861
215 2 0.947958
215 1 0.794169
215 1 0.966434
215 1 0.740015
215 2 1.38633
215 1 0.654815
215 2 0.752325
215 1 0.581881
215 2 0.818709
215 2 0.900703
215 1 0.733924
215 1 0.772383
215 1 0.972165
215 2 0.760787
215 2 1.037699
215 2 0.999481
215 2 1.147793
215 1 1.210152
215 1 1.245975
215 1 1.229073
215 1 1.36717
215 1 1.508336
215 1 1.055899
215 1 1.04158
215 2 1.475935
215 2 1.117116
215 2 0.931154
215 2 0.907781
215 2 0.920732
215 1 1.055714
215 2 1.01343
215 2 1.009101
215 2 0.99651
215 2 0.888874
215 2 0.985112
215 1 1.065821
215 1 0.929436
215 1 0.962763
215 2 0.928448
215 1 0.94276
215 1 1.084083
215 2 1.156447
216 2 0.782678
216 1 0.661192
216 1 0.820528
216 1 0.735506
216 1 0.645701
216 2 0.767896
216 1 0.732818
216 1 0.823772
216 2 0.815771
216 1 0.523359
216 2 0.69811
216 2 0.6424
216 2 0.555795
216 2 0.649273
216 2 0.523485
216 1 0.810283
216 1 0.596385
216 1 0.593294
216 2 0.797444
216 2 0.677955
216 2 0.686841
216 1 0.614042
216 1 0.617559
216 2 0.820445
216 1 0.559344
216 1 0.842357
216 1 0.628611
216 2 0.721971
216 2 0.913852
216 1 0.897475
216 2 0.905769
216 1 0.634163
216 2 0.529199
216 2 0.784022
216 2 0.636269
216 1 0.606464
216 1 0.545936
216 1 0.712113
216 2 0.782689
216 2 0.707599
216 2 0.647968
216 2 0.619498
216 2 0.662315
216 2 0.52863
216 1 0.471441
216 1 0.616254
216 1 0.595766
216 1 0.671048
216 1 0.539172
216 2 0.767225
216 2 0.652122
216 1 0.586578
216 1 0.518772
216 2 0.637588
216 1 0.526783
216 2 0.716123
216 1 0.59996
216 2 0.659186
216 1 0.492662
216 1 0.615553
216 1 0.487235
216 2 0.572875
216 2 0.645673
216 1 0.487921
216 2 0.536055
216 1 0.60618
216 1 0.537691
216 2 0.6554
216 1 0.562801
216 2 0.656305
216 2 0.633826
216 2 0.638224
216 2 0.752421
216 2 0.765997
216 1 0.539558
216 1 0.624765
216 2 0.627561
216 2 0.554086
216 1 0.541283
216 1 0.536589
216 1 0.726747
216 2 0.721822
216 2 0.720739
216 2 0.647598
216 1 0.609783
216 1 0.596304
216 1 0.520504
216 1 0.671318
216 1 0.656193
216 2 0.665721
216 2 0.763322
216 1 0.535398
216 2 0.857345
216 2 0.722882
216 1 0.63815
216 1 0.560344
216 1 0.573816
216 2 0.522684
216 1 0.577492
216 2 0.558303
216 1 0.571844
216 2 0.614677
216 2 0.650169
216 1 0.556357
216 1 0.641985
216 1 0.5881
216 1 0.635791
216 1 0.628971
216 1 0.68466
216 1 0.596858
216 2 0.78195
216 2 0.586772
216 2 0.830984
216 1 0.672922
216 2 0.601779
216 1 0.841189
216 2 0.649288
216 1 0.643488
216 2 0.682582
216 2 0.747476
216 2 0.633691
216 2 0.814426
216 1 0.610021
216 2 0.789533
216 2 0.809762
216 1 0.72541
216 1 0.663852
216 2 0.649395
216 2 0.580785
216 1 0.599153
216 2 0.627374
216 2 0.854259
216 1 0.583848
216 1 0.587175
216 1 0.514001
216 2 0.57751
216 2 0.673358
216 2 0.672382
216 1 0.696672
216 1 0.560895
216 1 0.59432
216 1 0.590488
216 2 0.682671
216 2 0.638522
216 2 0.520656
216 1 0.559484
216 1 0.727837
216 2 0.534687
216 1 0.636911
216 2 0.575089
216 1 0.675934
216 2 0.643821
216 2 0.605984
216 1 0.62836
216 1 0.596704
216 1 0.497584
216 2 0.651989
216 1 0.549517
216 2 0.759856
216 2 0.722965
216 2 0.728855
216 1 0.575777
216 1 0.604628
216 2 0.624093
216 1 0.722995
216 1 0.69788
216 1 0.642128
216 1 0.64549
216 1 0.719626
216 2 0.814601
216 2 0.618178
216 2 0.645039
216 2 0.83342
216 2 0.779109
216 1 0.696014
216 2 0.846827
216 2 0.753112
216 2 0.788903
216 2 0.617129
216 2 0.611973
216 1 0.578375
216 1 0.781711
216 1 0.797539
216 2 0.657782
216 1 0.561147
216 1 0.66967
216 2 0.726559
217 2 0.691772
217 1 0.621536
217 1 0.723989
217 1 0.842898
217 1 0.668251
217 2 0.70902
217 1 0.876548
217 1 1.212593
217 1 0.813819
217 2 0.657473
217 1 0.850021
217 2 0.708321
217 2 0.611853
217 2 0.754297
217 2 0.479853
217 2 0.544667
217 1 0.694806
217 1 0.509295
217 1 0.637287
217 2 0.766485
217 2 0.592234
217 2 0.692452
217 1 0.588604
217 1 0.928798
217 2 0.791781
217 1 0.78001
217 1 0.810878
217 1 0.606474
217 2 0.810312
217 2 0.700748
217 1 0.91534
217 2 0.882943
217 1 0.873684
217 2 0.791563
217 2 0.97984
217 2 0.687833
217 1 0.792021
217 1 0.692267
217 1 0.796485
217 2 0.656754
217 2 0.690264
217 2 0.634446
217 2 1.053311
217 2 0.718983
217 2 0.702744
217 1 0.598284
217 1 0.665466
217 1 0.754991
217 1 0.737742
217 1 0.78561
217 2 1.148758
217 2 0.731137
217 1 0.700217
217 1 0.668441
217 2 0.636305
217 1 0.614486
217 2 0.689447
217 1 0.767178
217 2 0.699077
217 1 0.667315
217 2 0.692177
217 1 0.668393
217 2 1.221313
217 1 0.656354
217 2 0.603064
217 2 0.742581
217 2 0.960369
217 1 0.66199
217 2 0.63153
217 1 0.586395
217 1 0.606582
217 2 0.993403
217 1 0.70925
217 2 0.788814
217 2 0.537057
217 2 0.612136
217 2 0.686639
217 2 0.870863
217 1 0.991846
217 1 0.620162
217 2 0.703052
217 2 0.764841
217 1 0.647445
217 1 0.829897
217 1 0.696855
217 2 0.742267
217 2 1.116514
217 2 1.044241
217 1 1.14258
217 1 0.813009
217 1 0.60055
217 1 0.644075
217 1 0.797274
217 2 0.705535
217 2 0.961091
217 1 0.767571
217 2 0.773203
217 2 0.738104
217 1 0.637027
217 1 0.68724
217 1 0.727439
217 2 0.582315
217 1 0.674137
217 2 0.747011
217 1 0.577288
217 2 0.787907
217 2 0.864174
217 1 0.648762
217 1 0.666903
217 1 0.603851
217 1 0.774884
217 1 0.819821
217 1 0.716269
217 1 1.338802
217 2 0.792197
217 2 0.676428
217 2 0.621299
217 1 0.824149
217 2 0.763076
217 1 0.97854
217 2 0.644989
217 1 0.679156
217 2 0.797248
217 2 0.841532
217 2 0.611796
217 2 0.630843
217 1 0.953745
217 2 0.815369
217 2 0.77
217 1 0.878876
217 1 0.866125
217 2 0.659755
217 2 0.600112
217 1 0.635529
217 2 0.645724
217 2 0.711901
217 1 0.727463
217 1 0.57434
217 1 0.698055
217 2 0.610252
217 2 0.640583
217 2 0.797203
217 1 0.780183
217 1 0.601125
217 1 0.769832
217 1 0.806749
217 2 0.778325
217 2 0.73391
217 2 0.82718
217 1 0.662065
217 1 0.751578
217 1 0.653178
217 2 0.718732
217 1 0.693642
217 2 0.749814
217 1 0.70804
217 2 0.762609
217 2 0.824198
217 1 0.835345
217 1 0.947203
217 1 0.61564
217 2 0.685966
217 1 0.63018
217 2 0.690566
217 2 0.899399
217 2 0.859715
217 1 0.853303
217 1 0.822955
217 2 0.529838
217 1 0.696677
217 1 0.712895
217 1 0.52045
217 1 0.585079
217 1 0.789281
217 2 0.681532
217 2 0.538403
217 2 0.584555
217 2 0.736913
217 2 0.763953
217 1 0.577482
217 2 0.579027
217 2 0.694875
217 2 0.64422
217 2 0.574369
217 2 0.587213
217 1 0.574275
217 1 0.67037
217 1 0.624102
217 2 0.738955
217 1 0.656324
217 1 0.688836
217 2 0.641034
218 2 0.609973
218 1 0.996995
218 1 0.777551
218 1 0.686439
218 1 0.710659
218 2 0.725211
218 1 0.844131
218 1 0.769582
218 1 0.606071
218 2 0.817575
218 1 0.659456
218 2 0.813053
218 2 0.584651
218 2 0.697719
218 2 0.665945
218 2 0.563473
218 1 0.784
218 1 0.584099
218 1 0.530501
218 2 0.801309
218 2 0.668447
218 2 0.741342
218 1 0.587576
218 1 0.839776
218 2 0.650035
218 1 0.555277
218 1 0.686915
218 1 0.679093
218 2 0.624211
218 1 0.676493
218 2 0.701331
218 1 0.743895
218 2 0.648347
218 2 0.898573
218 2 0.593863
218 1 0.509996
218 1 0.549502
218 1 1.347703
218 2 0.706126
218 2 1.017734
218 2 0.564254
218 2 0.638614
218 2 0.648801
218 2 0.570501
218 1 0.431325
218 1 0.778123
218 1 0.694031
218 1 0.57905
218 1 0.581839
218 2 0.637889
218 2 0.568039
218 1 0.807086
218 1 0.62669
218 2 0.677556
218 1 0.614407
218 2 0.709774
218 1 0.573556
218 2 0.554387
218 1 0.551889
218 1 0.500531
218 1 0.783526
218 2 0.673943
218 2 0.674801
218 2 0.651645
218 1 0.509109
218 2 0.724596
218 1 0.731506
218 1 0.594397
218 2 0.624847
218 1 0.758287
218 2 0.563792
218 2 0.657311
218 2 0.901855
218 2 0.685483
218 1 0.597695
218 1 0.625895
218 2 0.843754
218 2 0.526375
218 1 0.672863
218 1 0.682923
218 1 0.627809
218 2 0.744889
218 2 0.743121
218 2 0.541333
218 1 0.667493
218 1 0.612429
218 1 0.518867
218 1 0.813767
218 1 0.601332
218 2 0.660812
218 2 1.398411
218 1 0.538374
218 2 0.816856
218 2 0.74041
218 1 0.595541
218 1 0.591728
218 1 0.603894
218 2 0.551423
218 1 0.54894
218 2 0.522079
218 1 0.552915
218 2 0.777506
218 2 0.758394
218 1 0.651985
218 1 0.637535
218 1 0.798751
218 1 0.707195
218 1 0.730774
218 1 0.795186
218 1 0.615438
218 2 0.780857
218 2 0.745751
218 2 0.679995
218 1 0.640892
218 2 0.579035
218 1 0.668061
218 2 0.710769
218 1 0.806295
218 2 0.682109
218 2 0.634972
218 2 0.604243
218 2 0.581197
218 1 0.610057
218 2 0.837593
218 2 0.75984
218 1 0.725452
218 1 0.984823
218 2 0.733157
218 2 0.714961
218 1 0.887445
218 2 0.551729
218 2 0.628299
218 1 0.655066
218 1 0.792638
218 1 0.555699
218 2 0.649205
218 2 0.639023
218 1 0.682454
218 1 0.587322
218 1 0.549261
218 1 0.619444
218 2 0.654293
218 2 0.598407
218 2 0.561603
218 1 0.583096
218 1 0.659933
218 1 0.589481
218 2 0.64964
218 1 0.499841
218 2 0.620001
218 1 0.646854
218 2 0.697056
218 2 0.648273
218 1 0.578684
218 1 0.611127
218 1 0.548102
218 2 0.73915
218 1 0.641363
218 2 0.565115
218 2 0.883394
218 1 0.604331
218 1 0.735822
218 2 0.790123
218 1 0.538336
218 1 0.560495
218 1 0.557978
218 1 0.520767
218 1 0.695533
218 2 0.7198
218 2 0.582704
218 2 0.595527
218 2 0.574642
218 1 0.853074
218 2 0.814609
218 2 0.650225
218 2 0.912507
218 2 0.608092
218 2 0.883623
218 1 0.586735
218 1 0.584751
218 1 0.616482
218 2 0.572001
218 1 0.591968
218 1 0.563189
218 2 0.624613
219 2 0.5162
219 1 0.473955
219 1 0.698899
219 1 0.611061
219 1 0.470571
219 2 0.590373
219 1 0.530521
219 1 0.830339
219 1 0.565362
219 1 0.628801
219 2 0.407634
219 2 0.691088
219 2 0.520867
219 2 0.63967
219 2 0.633868
219 1 0.628122
219 1 0.571459
219 2 0.477
219 2 0.589831
219 1 0.505976
219 1 0.545476
219 2 0.439608
219 1 0.42573
219 1 0.728575
219 2 0.605019
219 2 0.740807
219 1 0.635049
219 2 0.540336
219 1 0.682091
219 2 0.501056
219 2 0.844549
219 2 0.534783
219 1 0.732928
219 1 0.626877
219 1 0.869745
219 2 0.774682
219 2 0.651588
219 2 0.638076
219 2 0.817734
219 2 0.660658
219 2 0.558323
219 1 0.491801
219 1 0.483956
219 1 0.524127
219 1 0.553322
219 1 0.471321
219 2 0.564944
219 2 0.617409
219 1 0.501119
219 1 0.548549
219 2 0.562698
219 1 0.504205
219 1 0.620353
219 2 0.559186
219 1 0.516655
219 2 0.548172
219 1 0.538322
219 2 0.775536
219 1 0.564358
219 2 0.633365
219 2 0.572239
219 2 0.6632
219 1 0.560756
219 2 0.574282
219 1 0.498094
219 1 0.562203
219 2 0.74922
219 1 0.69495
219 2 0.63116
219 2 0.594004
219 2 0.529971
219 2 0.664799
219 1 0.583848
219 1 0.692011
219 2 0.476264
219 2 0.630375
219 1 0.652203
219 1 0.495194
219 1 0.471331
219 2 0.602
219 2 0.78153
219 2 0.546408
219 1 0.76062
219 1 0.662131
219 1 0.47166
219 1 0.7365
219 1 0.605696
219 2 0.537221
219 1 0.592395
219 2 0.809559
219 2 0.685153
219 1 0.537869
219 1 0.480018
219 1 0.704854
219 2 0.488379
219 1 0.479514
219 2 0.47231
219 1 0.537108
219 2 0.656998
219 2 0.63454
219 1 0.540714
219 1 0.665911
219 1 0.53144
